id,site,job_url,job_url_direct,title,company,date_posted,level,job_group,remote,city,state,country,city_state,max_salary,min_salary,mean_salary,skills,experience,education,programming_languages,languages
in-29fd07e4447e2248,indeed,https://www.indeed.com/viewjob?jk=29fd07e4447e2248,https://synertex.com/jobs/hris-data-analyst-must-have-an-active-ts-sci-clearance-with-a-polygraph-bethesda-md-immediate-hire-2/,HRIS Data Analyst,Synertex,2024-12-06,Mid-Level,Data Analyst,On Site,Bethesda,MD,US,"Bethesda,MD",155897.0,123120.0,139508.5,"Master, Python, Bachelor, SQL, Tableau, Excel",18,Master,"Python, SQL",
in-168d730171a97f04,indeed,https://www.indeed.com/viewjob?jk=168d730171a97f04,https://jobs.gainwelltechnologies.com/job/Any-city-Experienced-Business-Analyst-SDLC-&-Medicaid-Provider-OH-99999/1239937400/?feedId=351800&utm_source=Indeed&utm_campaign=Gainwell_Indeed,Experienced Business Analyst - SDLC & Medicaid Provider,Gainwell Technologies LLC,2024-12-06,Mid-Level,Business Analyst,Remote,,OH,US,,99200.0,69400.0,84300.0,"Bachelor, PowerPoint, Excel, Office",5,Bachelor,,
in-6ac9e4c0f39e0e54,indeed,https://www.indeed.com/viewjob?jk=6ac9e4c0f39e0e54,https://ncratleos.wd1.myworkdayjobs.com/en-US/ext_atleos_us/job/Frisco-TX-USA/Software-Dev-Ops-Analyst_R1145370,Software Dev Ops Analyst,NCR Atleos,2024-12-06,Mid-Level,Software Engineer,Hybrid,Frisco,TX,US,"Frisco,TX",95322.0,75280.0,85301.0,".NET, SQL, Agile, React, Jira",1,,SQL,
in-9ddc54fe370fcb7d,indeed,https://www.indeed.com/viewjob?jk=9ddc54fe370fcb7d,https://jobs.myflorida.com/job/TALLAHASSEE-842794-PURCHASING-ANALYST-40000418-FL-32399/1239951600/,PURCHASING ANALYST,State of Florida,2024-12-06,Mid-Level,Analyst,On Site,Tallahassee,FL,US,"Tallahassee,FL",55000.0,41463.0,48231.5,"PowerPoint, Excel, Office",0,,,
in-6ab2af3490356131,indeed,https://www.indeed.com/viewjob?jk=6ab2af3490356131,https://candidateportal.ceipal.com/jobs/job_description/SDRuVmVSaTNKREJUV3Z6aHlmc09Udz09#.job_boards.Indeed,Business Operations - Data Analyst Specialist,Trekrecruit LLC,2024-12-06,Mid-Level,Data Analyst,Remote,McLean,VA,US,"McLean,VA",97520.0,92000.0,94760.0,SQL,0,,SQL,
in-7842ff7429bdb2d9,indeed,https://www.indeed.com/viewjob?jk=7842ff7429bdb2d9,https://careers.caci.com/global/en/job/CACIGLOBAL305012EXTERNALENGLOBAL/Data-Analyst?utm_source=indeed&utm_medium=phenom-feeds,Data Analyst,CACI International,2024-12-06,Mid-Level,Data Analyst,On Site,Albuquerque,NM,US,"Albuquerque,NM",136500.0,65000.0,100750.0,"Python, Bachelor, SQL, Excel, R",5,Bachelor,"Python, SQL, R",
in-39fe943bcfd0cda9,indeed,https://www.indeed.com/viewjob?jk=39fe943bcfd0cda9,https://mckesson.wd3.myworkdayjobs.com/en-US/SCRI_Careers/job/USA-TN-Nashville/Business-Intelligence-Analyst-II_JR0121987,Business Intelligence Analyst II,Sarah Cannon Research Institute,2024-12-06,Mid-Level,Business Intelligence,On Site,Nashville,TN,US,"Nashville,TN",,,,"Master, Bachelor, ERP",3,Master,,
in-bb7b3ccee5f9a74d,indeed,https://www.indeed.com/viewjob?jk=bb7b3ccee5f9a74d,https://skygenusa.wd5.myworkdayjobs.com/en-US/skygen_careers/job/Remote-USA/Data-Analyst_R2577,Data Analyst,SKYGEN,2024-12-06,Mid-Level,Data Analyst,Remote,,,US,,105098.0,73528.0,89313.0,"SSRS, Bachelor, SQL, SSIS, Agile, Azure",2,Bachelor,SQL,
in-f1f0b28a83263eed,indeed,https://www.indeed.com/viewjob?jk=f1f0b28a83263eed,https://lennar.wd1.myworkdayjobs.com/en-US/Lennar_Jobs/job/Myrtle-Beach-SC-Job-Posting-Location/Land-Analyst_R24_0000002842,Land Analyst,Lennar,2024-12-06,Mid-Level,Analyst,On Site,Myrtle Beach,SC,US,"Myrtle Beach,SC",,,,"Bachelor, PowerPoint, Excel",3,Bachelor,,
in-0ab2c8462e008a1d,indeed,https://www.indeed.com/viewjob?jk=0ab2c8462e008a1d,https://lennar.wd1.myworkdayjobs.com/en-US/Lennar_Jobs/job/Houston-TX-Job-Posting-Location/Land-Analyst_R24_0000002934,Land Analyst,Lennar,2024-12-06,Mid-Level,Analyst,On Site,Houston,TX,US,"Houston,TX",,,,"Bachelor, PowerPoint, Excel",3,Bachelor,,
in-46fe88066c964226,indeed,https://www.indeed.com/viewjob?jk=46fe88066c964226,https://capps.taleo.net/careersection/ex/jobdetail.ftl?job=00046836&tz=GMT-06%3A00&tzname=America%2FChicago,Comptroller - Business Analyst (IT Business Analyst III),Texas Comptroller of Public Accounts,2024-12-06,Mid-Level,Business Analyst,On Site,Austin,TX,US,"Austin,TX",94992.0,88992.0,91992.0,"Agile, Salesforce, .NET, CPA",3,,,
in-c6ea7d1303420fa9,indeed,https://www.indeed.com/viewjob?jk=c6ea7d1303420fa9,https://us242.dayforcehcm.com/CandidatePortal/en-US/centauri/Posting/View/5721?source=Indeed,"Healthcare Analyst IV, Client Services",Centauri Health Solutions,2024-12-06,Mid-Level,Analyst,Hybrid,Houston,TX,US,"Houston,TX",102000.0,73300.0,87650.0,"Bachelor, SQL",0,Bachelor,SQL,
in-bfc800ebed23819a,indeed,https://www.indeed.com/viewjob?jk=bfc800ebed23819a,https://truitycu.hrmdirect.com/employment/view.php?req=3266264&jbsrc=1014&location=703ae56d-8c21-3241-05ba-163bb37b7484,Business Analyst,TRUITY CREDIT UNION,2024-12-06,Mid-Level,Business Analyst,Remote,Bartlesville,OK,US,"Bartlesville,OK",83177.0,65689.0,74433.0,,0,,,
in-6f7a1d239b248f1a,indeed,https://www.indeed.com/viewjob?jk=6f7a1d239b248f1a,https://fa-exdv-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/10802,Personal Lines Business Performance Analyst,Westfield Insurance,2024-12-06,Mid-Level,Business Analyst,Hybrid,Westfield Center,OH,US,"Westfield Center,OH",92102.0,72738.0,82420.0,Bachelor,3,Bachelor,,
in-afb3f0539aacd357,indeed,https://www.indeed.com/viewjob?jk=afb3f0539aacd357,https://capps.taleo.net/careersection/ex/jobdetail.ftl?job=00046836&tz=GMT-06%3A00&tzname=America%2FChicago,Comptroller - Business Analyst (IT Business Analyst III),Texas Comptroller of Public Accounts,2024-12-06,Mid-Level,Business Analyst,On Site,Austin,TX,US,"Austin,TX",94992.0,88992.0,91992.0,"Agile, Salesforce, .NET, CPA",3,,,
in-da73cdc67b418e91,indeed,https://www.indeed.com/viewjob?jk=da73cdc67b418e91,https://www.jobs.abbott/us/en/job/ABLAUS31104088ENUSEXTERNAL/Clinical-Data-Management-Analyst?utm_source=indeed&utm_medium=phenom-feeds,Clinical Data Management Analyst,Abbott,2024-12-06,Mid-Level,Data Analyst,On Site,Alameda,CA,US,"Alameda,CA",131900.0,65900.0,98900.0,"Master, Bachelor",1,Master,,
in-0ea5c4a3f218aba7,indeed,https://www.indeed.com/viewjob?jk=0ea5c4a3f218aba7,https://jobs.ieptherapy.com/index.smpl?arg=jb_details&POST_ID=12135326&rid=Indeed,Board Certified Behavioral Analyst,IEP Therapy,2024-12-06,Mid-Level,Analyst,On Site,Frankfort,IN,US,"Frankfort,IN",97968.0,77370.0,87669.0,Master,0,Master,,
in-d9549fccf4267cc9,indeed,https://www.indeed.com/viewjob?jk=d9549fccf4267cc9,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=77d040d9-afa5-44d0-b712-2aa98296db42&ccId=19000101_000001&jobId=560610&source=IN&lang=en_US,Business Analyst II,Building Service 32BJ Benefit Funds,2024-12-06,Mid-Level,Business Analyst,On Site,New York,NY,US,"New York,NY",110000.0,100000.0,105000.0,"Bachelor, PowerPoint, Excel, English",3,Bachelor,,English
in-b67fb3b9b3bdf02f,indeed,https://www.indeed.com/viewjob?jk=b67fb3b9b3bdf02f,https://d.hodes.com/r/tp2?e=se&tv=pixel_tracker&aid=nyulangone&p=web&se_ca=indeed&se_ac=click&se_la=21349705&u=http%3A%2F%2Fjobs.nyulangone.org%2Fjob%2F21349705%2Fdata-analyst-cardiology-new-york-ny%2F%3Futm_medium%3Dsymphonytalent-jobads%26utm_campaign%3DIT%2FHealth%2520IT%2FInformatics%26utm_content%3DData%2520Analyst%2520-%2520Cardiology%2520%26utm_term%3D1137517_RR00099918%26utm_source%3DIndeed&se_pr=3057ea7833310e14&se_va=2394&tr_af=organic&ti_id=1637_1137517_RR00099918&signature=3NLx5stbPAwKWgvbwakK4OEPyvwgcCqNNdvZZyfM8nY,Data Analyst - Cardiology,NYU Langone Health,2024-12-06,Mid-Level,Data Analyst,On Site,New York,NY,US,"New York,NY",88192.0,62400.0,75296.0,"Databricks, Bachelor, Oracle, SQL",0,Bachelor,SQL,
in-49b79fb62f62bd5a,indeed,https://www.indeed.com/viewjob?jk=49b79fb62f62bd5a,http://www.indeed.com/job/business-analyst-49b79fb62f62bd5a,Business Analyst,Tech Army,2024-12-06,Mid-Level,Business Analyst,On Site,Tallahassee,FL,US,"Tallahassee,FL",104880.0,99360.0,102120.0,"Master, Bachelor, Azure, SQL",4,Master,SQL,
in-bce484f2f3285bfd,indeed,https://www.indeed.com/viewjob?jk=bce484f2f3285bfd,https://recruiting.paylocity.com/recruiting/jobs/Details/2902827/Zebra-Pen-Corporation/EDI-Analyst?source=Indeed_Feed,EDI Analyst,Zebra Pen Corp.,2024-12-06,Mid-Level,Analyst,On Site,Edison,NJ,US,"Edison,NJ",104353.0,82413.0,93383.0,"Bachelor, Dynamics 365, ERP, Power BI",3,Bachelor,,
in-1ca41afd230556c5,indeed,https://www.indeed.com/viewjob?jk=1ca41afd230556c5,https://recruiting.paylocity.com/recruiting/jobs/Details/2903889/OCHIN/EPIC-CADENCEPRELUDE-SENIOR-OR-NON-SENIOR-ANALYST--INSTALL?source=Indeed_Feed,EPIC CADENCE/PRELUDE SENIOR OR NON-SENIOR ANALYST- INSTALL,OCHIN,2024-12-06,Senior,Analyst,Remote,,,US,,143737.0,77235.0,110486.0,"Bachelor, Excel",1,Bachelor,,
in-3d4af5dfb6737a6f,indeed,https://www.indeed.com/viewjob?jk=3d4af5dfb6737a6f,https://careers.nychhc.org/psc/hrtam/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=115458&PostingSeq=1,Systems Analyst - Workforce Wellness,NYC Health + Hospitals,2024-12-06,Mid-Level,Analyst,On Site,New York,NY,US,"New York,NY",,,,Master,1,Master,,
in-1a482847a7a68aca,indeed,https://www.indeed.com/viewjob?jk=1a482847a7a68aca,https://jobs.lever.co/bounteous/b20e75fc-f370-4296-a306-6c0a2be05521,Sr Business Analyst (Banking/Financial) - Remote,Bounteous,2024-12-06,Senior,Business Analyst,Remote,Addison,TX,US,"Addison,TX",130239.0,102856.0,116547.5,,7,,,
in-f4ad686eeeb63744,indeed,https://www.indeed.com/viewjob?jk=f4ad686eeeb63744,http://www.indeed.com/job/financial-erp-business-analyst-f4ad686eeeb63744,Financial ERP Business Analyst,"CognoStrategy, LLC",2024-12-06,Mid-Level,Business Analyst,Hybrid,Bethesda,MD,US,"Bethesda,MD",120000.0,110000.0,115000.0,"Oracle, Bachelor, ERP, SAP",0,Bachelor,,
in-ec18b8b89073966d,indeed,https://www.indeed.com/viewjob?jk=ec18b8b89073966d,https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=122023&clientkey=C6BDEA3E5FFD28A2A877C3F620B5A9A5,Financial Analyst (Onsite),Ace Precision Machining Corp.,2024-12-06,Mid-Level,Financial Analyst,On Site,Oconomowoc,WI,US,"Oconomowoc,WI",79608.0,62870.0,71239.0,"Bachelor, ERP, Excel, Office",3,Bachelor,,
in-d5fadd3b9633289e,indeed,https://www.indeed.com/viewjob?jk=d5fadd3b9633289e,https://ertd.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/requisitions/preview/29996,Management Analyst II (Human Resources-Business Unit),"DeKalb County, GA",2024-12-06,Mid-Level,Business Analyst,On Site,Decatur,GA,US,"Decatur,GA",84148.0,52266.0,68207.0,"Oracle, Bachelor, PowerPoint",3,Bachelor,,
in-adcf908599e3768a,indeed,https://www.indeed.com/viewjob?jk=adcf908599e3768a,https://jobs.lever.co/cdcfoundation/46c4b711-1662-4cef-8f49-97fed37908f9,Data Analyst,CDC Foundation,2024-12-06,Mid-Level,Data Analyst,On Site,,GA,US,,95000.0,75000.0,85000.0,"Master, Python, PhD, PHP, R",6,PhD,"Python, PHP, R",
in-d89442439afde48d,indeed,https://www.indeed.com/viewjob?jk=d89442439afde48d,https://careers.mckesson.com/en/job/nashville/business-intelligence-analyst-ii/733/74126629664,Business Intelligence Analyst II,Compile,2024-12-06,Mid-Level,Business Intelligence,On Site,Nashville,TN,US,"Nashville,TN",90639.0,71582.0,81110.5,"Master, Bachelor, ERP",3,Master,,
in-1a409b16da5f8207,indeed,https://www.indeed.com/viewjob?jk=1a409b16da5f8207,https://jobs.jnj.com/en/jobs/2406222622w/principal-business-intelligence-consultant-1-of-2/,Principal Business Intelligence Consultant (1 of 2),Johnson & Johnson,2024-12-06,Lead,Business Intelligence,Remote,Danvers,MA,US,"Danvers,MA",167312.0,132135.0,149723.5,"Master, Google Cloud, Snowflake, Azure, Python, AWS, Bachelor, SQL, Looker, Tableau, Power BI, R",8,Master,"Python, SQL, R",
in-2946d2f4fae7bebc,indeed,https://www.indeed.com/viewjob?jk=2946d2f4fae7bebc,https://recruiting2.ultipro.com/TOM1000TMSC/JobBoard/d0aaf18c-59ff-4f8d-a2bb-7775d8467fb0/OpportunityDetail?opportunityId=5377f130-1b9e-42c3-9118-4f073c499a7f&postingId=2a635368-ad6e-43e6-a648-8c1063d944b3,Business Analyst - FlowLogix,MCLEOD SOFTWARE,2024-12-06,Mid-Level,Business Analyst,On Site,Birmingham,AL,US,"Birmingham,AL",86996.0,68705.0,77850.5,"Master, Bachelor, SQL",5,Master,SQL,
in-904e77d3bcde1b0d,indeed,https://www.indeed.com/viewjob?jk=904e77d3bcde1b0d,https://careers.usmc-mccs.org/psc/hprd/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=71106&PostingSeq=1,PROGRAM ANALYST SUPERVISOR NF5,U.S. Marine Corps,2024-12-06,Mid-Level,Analyst,On Site,Quantico,VA,US,"Quantico,VA",112000.0,102000.0,107000.0,"Jupyter, Python, Bachelor, Qlik, Tableau, Excel, R",3,Bachelor,"Python, R",
in-ca8cc0bf641c45ff,indeed,https://www.indeed.com/viewjob?jk=ca8cc0bf641c45ff,https://careers.hhs.texas.gov/dfpsjobs/job/HUNTSVILLE-Lead-Business-Analyst-TX-77320/1239755500/,Lead Business Analyst,Texas Health and Human Services Commission,2024-12-06,Lead,Business Analyst,Hybrid,Huntsville,TX,US,"Huntsville,TX",114096.0,69564.0,91830.0,"Master, Office, SQL, PowerPoint, Excel",3,Master,SQL,
in-2f8e825c4f8172ee,indeed,https://www.indeed.com/viewjob?jk=2f8e825c4f8172ee,http://www.indeed.com/job/power-platform-management-analyst-2f8e825c4f8172ee,Power Platform Management Analyst,,2024-12-06,Mid-Level,Analyst,On Site,Indian Head,MD,US,"Indian Head,MD",125000.0,65000.0,95000.0,"Office, JavaScript, Python, Bachelor, SQL, PowerPoint, Java",5,Bachelor,"JavaScript, Python, SQL, Java",
in-f1b6f90bb99acb49,indeed,https://www.indeed.com/viewjob?jk=f1b6f90bb99acb49,http://www.indeed.com/job/senior-business-analyst-f1b6f90bb99acb49,Senior Business Analyst,Iyka,2024-12-06,Senior,Business Analyst,Hybrid,Laurel,MD,US,"Laurel,MD",115920.0,82800.0,99360.0,Bachelor,6,Bachelor,,
in-f7955b648eee2291,indeed,https://www.indeed.com/viewjob?jk=f7955b648eee2291,https://dsp.prng.co/qHRbHTb,Staff Business Data Analyst,Intuit,2024-12-06,Mid-Level,Data Analyst,On Site,Mountain View,CA,US,"Mountain View,CA",201498.0,159133.0,180315.5,"Python, Bachelor, Tableau, SQL",7,Bachelor,"Python, SQL",
in-671177cd22f5a7be,indeed,https://www.indeed.com/viewjob?jk=671177cd22f5a7be,https://target.wd5.myworkdayjobs.com/targetcareers/job/1000-Nicollet-Mall-MinneapolisMN-55403-2542/Sr-Data-Analyst_R0000377585,Sr Data Analyst(Remote Or Hybrid),Target,2024-12-06,Senior,Data Analyst,Hybrid,Minneapolis,MN,US,"Minneapolis,MN",153900.0,85500.0,119700.0,"Agile, Bachelor, SQL, R",3,Bachelor,"SQL, R",
in-7676ee79d1f40e3a,indeed,https://www.indeed.com/viewjob?jk=7676ee79d1f40e3a,https://zoetis.wd5.myworkdayjobs.com/en-US/zoetis/job/US-Remote/Data-Governance-and-Knowledge-Management-Analyst_JR00016896-1,Data Governance and Knowledge Management Analyst,Zoetis,2024-12-06,Mid-Level,Data Analyst,Hybrid,,,US,,148000.0,96000.0,122000.0,"Databricks, Agile, Python, SQL, Artificial Intelligence, Azure, R",4,,"Python, SQL, R",
in-dcf146bcd7e3b31c,indeed,https://www.indeed.com/viewjob?jk=dcf146bcd7e3b31c,https://dasstateoh.taleo.net/careersection/oh_ext/jobdetail.ftl?job=24000B5R&tz=GMT-06%3A00&tzname=America%2FChicago,Business Analyst,State of Ohio,2024-12-06,Mid-Level,Business Analyst,On Site,Columbus,OH,US,"Columbus,OH",84640.0,60720.0,72680.0,"PowerPoint, Excel, Office, Word",2,,,
in-ec2e2c4b08fce914,indeed,https://www.indeed.com/viewjob?jk=ec2e2c4b08fce914,https://careers.georgia.gov/jobs/business-intelligence-bi-specialist-60437,Business Intelligence (BI) Specialist,State of Georgia,2024-12-06,Mid-Level,Business Intelligence,On Site,Atlanta,GA,US,"Atlanta,GA",75000.0,65000.0,70000.0,"Excel, Bachelor, SQL, Tableau, Power BI",3,Bachelor,SQL,
in-0447060e486c791d,indeed,https://www.indeed.com/viewjob?jk=0447060e486c791d,https://jobs.nucor.com/job/Cincinnati-Senior-BI-Analyst-OH-45202/1230609600/?feedId=408100&utm_source=Indeed&utm_campaign=Nucor_Indeed,Senior BI Analyst,The David J. Joseph Company,2024-12-06,Senior,Business Intelligence,On Site,Cincinnati,OH,US,"Cincinnati,OH",116992.0,92394.0,104693.0,"Power BI, Databricks, DAX, Azure, Bachelor, Dynamics 365, Excel",0,Bachelor,DAX,
in-0f55d519f5f8351d,indeed,https://www.indeed.com/viewjob?jk=0f55d519f5f8351d,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?partnerid=25240&siteid=5341&PageType=JobDetails&jobid=2011990,Senior Business Analyst,Harvard University,2024-12-06,Senior,Business Analyst,Hybrid,Cambridge,MA,US,"Cambridge,MA",,,,"Oracle, SQL, PowerPoint, ERP, Excel",5,,SQL,
in-9cc067911be10bed,indeed,https://www.indeed.com/viewjob?jk=9cc067911be10bed,https://grnh.se/69327c6d4us,"Analyst, Business and Data Strategy",Los Angeles Football Club,2024-12-06,Mid-Level,Business Analyst,Hybrid,Los Angeles,CA,US,"Los Angeles,CA",100000.0,80000.0,90000.0,"Databricks, Python, AWS, Bachelor, SQL, Tableau, R",2,Bachelor,"Python, SQL, R",
in-b271611e4833b890,indeed,https://www.indeed.com/viewjob?jk=b271611e4833b890,https://grnh.se/59b5ad314us,Senior Data Analyst (Looker),Nerdery,2024-12-06,Senior,Data Analyst,Remote,,,US,,134096.0,105902.0,119999.0,"Master, Bachelor, SQL, Artificial Intelligence, Looker",5,Master,SQL,
in-dcca480fc117976a,indeed,https://www.indeed.com/viewjob?jk=dcca480fc117976a,http://www.indeed.com/job/business-analyst-dcca480fc117976a,Business Analyst,Cornerstone Technology Enterprises,2024-12-06,Mid-Level,Business Analyst,Remote,,,US,,90000.0,80000.0,85000.0,"Agile, SQL, Office",3,,SQL,
in-20f85338c7d347e1,indeed,https://www.indeed.com/viewjob?jk=20f85338c7d347e1,http://www.indeed.com/job/data-analyst-20f85338c7d347e1,Data Analyst,Bim Group,2024-12-06,Mid-Level,Data Analyst,Hybrid,Lexington,KY,US,"Lexington,KY",,,,"Bachelor, SQL",1,Bachelor,SQL,
in-ffd78fb92930551e,indeed,https://www.indeed.com/viewjob?jk=ffd78fb92930551e,https://www.jobs.engie.com/job/New-York-Strategy-Analyst-10017/1139051555/,Strategy Analyst,Engie,2024-12-06,Mid-Level,Analyst,Remote,New York,NY,US,"New York,NY",,,,"Master, Excel, Python, Bachelor, SQL, PowerPoint, Google Sheets, Tableau, Power BI, R",1,Master,"Python, SQL, R",
in-e18409abb1ece78d,indeed,https://www.indeed.com/viewjob?jk=e18409abb1ece78d,https://grnh.se/d9fbbcfc1us,Sr. Product Data Analyst,SimpliSafe,2024-12-06,Senior,Data Analyst,Hybrid,Boston,MA,US,"Boston,MA",129604.0,102355.0,115979.5,"Bachelor, SQL, Looker, Tableau, Power BI",10,Bachelor,SQL,
in-52c44e2edfaff1e7,indeed,https://www.indeed.com/viewjob?jk=52c44e2edfaff1e7,https://recruitingbypaycor.com/career/JobIntroduction.action?id=8a7887ac9397ef9001939ce5df414b81&source=Indeed+Free,Senior Business Analyst,"Bart & Associates, Inc.",2024-12-06,Senior,Business Analyst,On Site,Washington,DC,US,"Washington,DC",115887.0,91522.0,103704.5,"Docker, Azure, Bachelor, Agile, Tableau, Power BI",5,Bachelor,,
in-129f407bf19f5648,indeed,https://www.indeed.com/viewjob?jk=129f407bf19f5648,http://www.indeed.com/job/data-analystpower-bi-developer-129f407bf19f5648,Data Analyst/Power BI Developer,American Process Management,2024-12-06,Mid-Level,Data Analyst,Hybrid,Birmingham,AL,US,"Birmingham,AL",86779.0,68534.0,77656.5,"Power Query, Excel, Bachelor, SQL, Tableau, Power BI",2,Bachelor,SQL,
in-617a42fc4f9825ec,indeed,https://www.indeed.com/viewjob?jk=617a42fc4f9825ec,https://www1.jobdiva.com/candidates/myjobs/openjob_outside.jsp?a=ehjdnwmyyxmf5toz90iwpo1ep5ypcl0466sphrvzn3s298e3b0b0zova8aqp9hg9&SearchString=&StatesString=&source=indeed.com&id=29052274&compid=-1,Technical Business Analyst,JSR Tech Consulting,2024-12-06,Mid-Level,Business Analyst,Remote,,,,,122613.0,96834.0,109723.5,"Excel, Bachelor, SQL, PowerPoint, Agile, Tableau, Power BI",0,Bachelor,SQL,
in-4c4260b36b111b35,indeed,https://www.indeed.com/viewjob?jk=4c4260b36b111b35,https://recruiting2.ultipro.com/PRE1034PREC/JobBoard/5f39400e-6c40-4605-838f-1009fbd7be13/OpportunityDetail?opportunityId=61ba80d0-a223-4e2b-9622-c17822baf73c&postingId=6fd868b7-2ae3-47ef-8833-aaadf03a6810,IT Business Analyst,Continental Global Material Handling,2024-12-06,Mid-Level,Business Analyst,On Site,Winfield,AL,US,"Winfield,AL",92899.0,73367.0,83133.0,"Bachelor, ERP",0,Bachelor,,
in-0f6e6f219de6ad2e,indeed,https://www.indeed.com/viewjob?jk=0f6e6f219de6ad2e,https://pm.healthcaresource.com/cs/forresthealth#/job/22177,PROJECT ANALYST,Forrest Health,2024-12-06,Mid-Level,Analyst,On Site,Hattiesburg,MS,US,"Hattiesburg,MS",96135.0,75923.0,86029.0,,3,,,
in-0fbd1f798d2c84c1,indeed,https://www.indeed.com/viewjob?jk=0fbd1f798d2c84c1,https://phg.tbe.taleo.net/phg02/ats/careers/v2/viewRequisition?org=NUAXINNO&cws=39&rid=3596,Business Analyst,NuAxis Innovations,2024-12-06,Mid-Level,Business Analyst,Remote,,,US,,90899.0,71788.0,81343.5,"Artificial Intelligence, PowerPoint, Excel, Office",0,,,
in-2faf69e4c8f771b7,indeed,https://www.indeed.com/viewjob?jk=2faf69e4c8f771b7,https://kbi.wd5.myworkdayjobs.com/en-US/Kontoor/job/United-States/Sr-IT-Analyst--BI-Data-Analytics-and-Reporting_R-20241121-0004,"Sr. IT Business Analyst, BI Data Analytics and Reporting",Kontoor Brands,2024-12-06,Senior,Data Analyst,Remote,,,,,144986.0,114502.0,129744.0,"Excel, Office, Snowflake, Bachelor, PowerPoint, SAP, Power BI, English",10,Bachelor,,English
